time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2010-11-10T04:05:24.410Z,-45.464,96.394,10,6.5,mwc,267,26.2,,1.12,us,usp000hpc0,2015-02-12T23:15:32.138Z,"southeast Indian Ridge",earthquake
2010-11-03T23:34:42.480Z,-20.466,-174.28,18,6.1,mwc,430,30.2,,0.9,us,usp000hnzg,2015-02-12T20:23:08.297Z,"Tonga",earthquake
2010-11-03T11:18:15.570Z,-4.617,134.071,10,6,mwc,156,21.8,,1.15,us,usp000hnyy,2015-02-12T22:16:21.917Z,"near the south coast of Papua, Indonesia",earthquake
2010-10-30T15:18:33.070Z,-56.586,-142.292,10,6.4,mwc,35,51.1,,1.5,us,usp000hntb,2015-02-12T23:09:09.065Z,"Pacific-Antarctic Ridge",earthquake
2010-10-25T19:37:31.150Z,-2.958,100.372,26,6.3,mwc,258,23.7,,1.04,us,usp000hnjs,2015-02-12T21:16:18.958Z,"Kepulauan Mentawai region, Indonesia",earthquake
2010-10-25T14:42:22.460Z,-3.487,100.082,20.1,7.8,mwc,379,23,,1.17,us,usp000hnj4,2015-02-12T16:21:22.000Z,"Kepulauan Mentawai region, Indonesia",earthquake
2010-10-25T14:42:21.000Z,-3.545,100.066,17.6,7.8,mw,,,,,iscgem,iscgem15264887,2015-02-12T22:09:06.078Z,"Kepulauan Mentawai region, Indonesia",earthquake
2010-10-21T17:53:14.000Z,24.826,-109.15,19.4,6.7,mw,,,,,iscgem,iscgem15260419,2015-02-12T22:35:33.668Z,"Gulf of California",earthquake
2010-10-21T17:53:13.570Z,24.696,-109.156,13,6.7,mwc,352,50.3,,1.21,us,usp000hncm,2015-02-11T17:19:29.000Z,"Gulf of California",earthquake
2010-10-08T05:43:09.000Z,2.775,128.214,140,6.2,mw,,,,,iscgem,iscgem15233708,2015-02-12T21:26:13.932Z,"Halmahera, Indonesia",earthquake
2010-10-08T05:43:08.070Z,2.831,128.217,120,6.2,mwc,348,19.8,,0.96,us,usp000hmsx,2015-02-11T17:19:29.000Z,"Halmahera, Indonesia",earthquake
2010-10-08T03:49:10.720Z,51.287,-175.18,27.7,6,mwc,443,45.4,,,us,usp000hmrk,2015-02-12T21:00:32.127Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2010-10-08T03:26:13.710Z,51.374,-175.361,19,6.4,mwc,590,24.1,,1.06,us,usp000hmrb,2015-02-12T23:22:36.462Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2010-10-04T13:28:38.860Z,24.27,125.154,32,6.3,mwb,370,25.6,,0.92,us,usp000hmkj,2015-02-12T22:19:46.648Z,"southwestern Ryukyu Islands, Japan",earthquake
2010-09-29T17:11:25.940Z,-4.963,133.76,26,7,mwc,271,15.1,,1.31,us,usp000hmbq,2015-02-12T16:21:22.000Z,"near the south coast of Papua, Indonesia",earthquake
2010-09-29T17:11:24.000Z,-4.98,133.763,20,7,mw,,,,,iscgem,iscgem15217448,2015-02-12T23:26:11.839Z,"near the south coast of Papua, Indonesia",earthquake
2010-09-29T17:10:51.080Z,-4.909,133.712,10,6.2,mb,272,14.8,,1.24,us,usp000hmbp,2015-02-12T20:44:10.463Z,"near the south coast of Papua, Indonesia",earthquake
2010-09-26T12:12:41.710Z,-5.314,133.917,30,6,mwc,345,19.5,,0.81,us,usp000hm7a,2015-02-12T21:16:24.934Z,"Kepulauan Kai, Indonesia",earthquake
2010-09-17T19:21:15.010Z,36.443,70.774,220.1,6.3,mwb,385,30,,1.11,us,usp000hkv7,2015-02-11T17:19:28.000Z,"Hindu Kush region, Afghanistan",earthquake
2010-09-17T19:21:14.000Z,36.502,70.936,213.6,6.2,mw,,,,,iscgem,iscgem15193900,2015-02-12T21:39:44.426Z,"Hindu Kush region, Afghanistan",earthquake
2010-09-09T07:28:01.720Z,-37.034,-73.412,16,6.2,mwb,265,49.5,,1.15,us,usp000hkg9,2015-02-12T22:26:23.033Z,"offshore Bio-Bio, Chile",earthquake
2010-09-08T11:37:31.890Z,-20.671,169.818,10,6.3,mwc,273,47.3,,1.16,us,usp000hkew,2015-02-12T22:51:31.074Z,"Vanuatu",earthquake
2010-09-07T16:13:33.000Z,-15.803,-179.209,15,6.3,mw,,,,,iscgem,iscgem15217354,2015-02-12T23:03:55.828Z,"Fiji region",earthquake
2010-09-07T16:13:32.060Z,-15.879,-179.306,9,6.3,mwc,257,49.3,,1.32,us,usp000hkdh,2015-02-11T17:19:27.000Z,"Fiji region",earthquake
2010-09-04T08:52:04.100Z,-17.368,-173.999,69,6.1,mwb,371,21.2,,0.83,us,usp000hk6w,2015-02-12T23:40:47.597Z,"Tonga",earthquake
2010-09-03T16:35:47.770Z,-43.522,171.83,12,7,mwc,365,15.8,,1.3,us,usp000hk46,2015-02-11T17:19:27.000Z,"South Island of New Zealand",earthquake
2010-09-03T16:35:47.000Z,-43.212,171.957,10,7,mw,,,,,iscgem,iscgem15155483,2015-02-12T23:03:47.749Z,"South Island of New Zealand",earthquake
2010-09-03T11:16:06.600Z,51.451,-175.87,23.5,6.5,mwc,583,22.7,,,us,usp000hk3k,2015-02-12T23:16:28.582Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2010-08-24T02:11:59.090Z,18.795,-107.193,10,6.2,mwc,227,78.6,,1.3,us,usp000hjp2,2015-02-12T22:31:16.157Z,"off the coast of Jalisco, Mexico",earthquake
2010-08-20T17:56:14.150Z,-6.57,154.246,19,6.1,mwc,213,16.3,,1.22,us,usp000hjh9,2015-02-12T20:08:21.557Z,"Bougainville region, Papua New Guinea",earthquake
2010-08-18T16:28:15.440Z,12.234,141.514,10,6.3,mwc,207,17.1,,1.07,us,usp000hjda,2015-02-12T21:56:20.363Z,"Mariana Islands region",earthquake
2010-08-16T19:35:49.000Z,-20.799,-178.826,603.2,6.2,mwb,416,20.3,,1.03,us,usp000hjaf,2015-02-12T23:38:03.776Z,"Fiji region",earthquake
2010-08-16T03:30:53.310Z,-17.759,65.647,9.8,6.3,mwc,204,36,,1.18,us,usp000hj9t,2015-02-12T22:22:09.729Z,"Mauritius - Reunion region",earthquake
2010-08-15T15:09:29.240Z,-5.692,148.342,174.7,6.3,mwb,372,15.7,,0.97,us,usp000hj8s,2015-02-12T22:04:02.534Z,"New Britain region, Papua New Guinea",earthquake
2010-08-14T23:01:04.090Z,12.273,141.429,13,6.6,mwc,374,13,,1.28,us,usp000hj6r,2015-02-12T21:56:49.325Z,"Mariana Islands region",earthquake
2010-08-14T07:30:16.940Z,12.348,141.487,10,6.2,mwc,280,12.1,,1.11,us,usp000hj3z,2015-02-12T22:06:20.139Z,"Mariana Islands region",earthquake
2010-08-13T21:19:34.090Z,12.487,141.474,16,6.9,mwc,393,10.4,,1.35,us,usp000hj2j,2015-02-12T20:31:53.799Z,"Mariana Islands region",earthquake
2010-08-13T21:19:33.000Z,12.48,141.48,10,6.9,mwc,,,,,gcmt,gcmt20100813211933,2015-02-11T17:19:26.000Z,"Mariana Islands region",earthquake
2010-08-12T11:54:15.580Z,-1.266,-77.306,206.7,7.1,mwc,672,12.4,,0.87,us,usp000hj05,2015-02-12T20:40:40.848Z,"Ecuador",earthquake
2010-08-10T05:23:44.980Z,-17.541,168.069,25,7.3,mwc,405,20.2,,1.25,us,usp000hhuc,2015-02-12T22:26:21.365Z,"Vanuatu",earthquake
2010-08-04T23:48:02.070Z,45.98,153.175,27.8,6,mwc,393,68.9,,0.82,us,usp000hhj5,2015-02-12T22:23:13.102Z,"east of the Kuril Islands",earthquake
2010-08-04T22:01:43.620Z,-5.746,150.765,44,7,mww,396,12.7,,1.19,us,usp000hhhx,2015-02-12T16:21:22.000Z,"New Britain region, Papua New Guinea",earthquake
2010-08-04T22:01:42.000Z,-5.799,150.787,35,6.9,mw,,,,,iscgem,iscgem600184047,2015-02-12T21:14:26.861Z,"New Britain region, Papua New Guinea",earthquake
2010-08-04T12:58:24.200Z,51.423,-178.649,27,6.4,mwc,482,35.3,,0.89,us,usp000hhg7,2015-02-12T22:30:24.865Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake
2010-08-04T07:15:33.510Z,-5.486,146.822,220,6.5,mwc,403,11.1,,0.97,us,usp000hhfk,2015-02-12T21:42:11.227Z,"eastern New Guinea region, Papua New Guinea",earthquake
2010-08-04T04:46:20.380Z,-26.916,-177.245,19,6,mwc,277,59.7,,0.94,us,usp000hhfd,2015-02-12T21:03:23.378Z,"south of the Fiji Islands",earthquake
2010-08-03T12:08:26.000Z,1.29,126.246,40,6.3,mw,,,,,iscgem,iscgem600183997,2015-02-12T22:40:47.332Z,"Molucca Sea",earthquake
2010-08-03T12:08:25.950Z,1.239,126.213,41,6.3,mwc,259,42.9,,1.07,us,usp000hhe9,2015-02-11T17:19:26.000Z,"Molucca Sea",earthquake
2010-07-30T03:56:13.710Z,52.498,159.843,23,6.3,mwc,477,26.6,,0.86,us,usp000hh4n,2015-02-12T20:44:51.327Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake
2010-07-29T07:31:56.240Z,6.548,123.222,618,6.6,mwc,179,30.1,,1.43,us,usp000hh3f,2015-02-12T20:15:25.277Z,"Moro Gulf, Mindanao, Philippines",earthquake
2010-07-24T05:35:01.060Z,6.218,123.519,553,6.6,mwc,380,18.8,,1.12,us,usp000hgnj,2015-02-12T23:47:12.831Z,"Moro Gulf, Mindanao, Philippines",earthquake
2010-07-23T23:15:10.190Z,6.776,123.259,640.6,7.5,mwc,441,17.5,,0.82,us,usp000hgmq,2015-02-12T21:06:55.418Z,"Moro Gulf, Mindanao, Philippines",earthquake
2010-07-23T22:51:12.000Z,6.412,123.596,580,7.7,mw,,,,,iscgem,iscgem17178792,2015-02-12T23:09:43.350Z,"Moro Gulf, Mindanao, Philippines",earthquake
2010-07-23T22:51:11.840Z,6.497,123.48,578,7.6,mwc,340,15.1,,0.91,us,usp000hgmh,2015-02-12T16:21:22.000Z,"Moro Gulf, Mindanao, Philippines",earthquake
2010-07-23T22:08:11.250Z,6.718,123.409,607.1,7.3,mwc,491,16.5,,0.91,us,usp000hgmd,2015-02-12T16:21:22.000Z,"Moro Gulf, Mindanao, Philippines",earthquake
2010-07-23T22:08:10.000Z,6.716,123.48,605,7.3,mw,,,,,iscgem,iscgem15008002,2015-02-12T22:51:29.734Z,"Moro Gulf, Mindanao, Philippines",earthquake
2010-07-22T05:03:56.440Z,-15.132,168.162,6,6.1,mwc,414,22.8,,0.9,us,usp000hgeq,2015-02-12T21:49:54.791Z,"Vanuatu",earthquake
2010-07-21T09:16:04.420Z,3.039,128.222,100,6.1,mwc,280,24.5,,0.93,us,usp000hgaq,2015-02-12T20:27:03.069Z,"north of Halmahera, Indonesia",earthquake
2010-07-20T19:18:20.370Z,-5.902,150.712,24,6.3,mwc,323,18.7,,1.23,us,usp000hg73,2015-02-12T20:39:27.339Z,"New Britain region, Papua New Guinea",earthquake
2010-07-18T19:48:04.540Z,52.815,-169.719,10,6,mwb,474,48.7,,1,us,usp000hfq4,2015-02-12T20:18:23.784Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-07-18T13:34:59.360Z,-5.931,150.59,35,7.3,mwc,397,18.2,,1.16,us,usp000hfku,2015-02-11T17:19:25.000Z,"New Britain region, Papua New Guinea",earthquake
2010-07-18T13:34:59.000Z,-6.032,150.705,35,7.3,mw,,,,,iscgem,iscgem14996648,2015-02-12T20:42:47.789Z,"New Britain region, Papua New Guinea",earthquake
2010-07-18T13:04:09.410Z,-5.966,150.428,28,6.9,mwc,456,15.7,,0.96,us,usp000hfka,2015-02-12T22:56:08.929Z,"New Britain region, Papua New Guinea",earthquake
2010-07-18T05:56:44.930Z,52.876,-169.848,14,6.7,mwc,702,13.6,,0.94,us,usp000hfdm,2015-02-12T16:21:22.000Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-07-18T05:56:44.000Z,52.77,-169.756,15,6.7,mw,,,,,iscgem,iscgem14996617,2015-02-12T23:15:06.934Z,"Fox Islands, Aleutian Islands, Alaska",earthquake
2010-07-14T08:32:21.490Z,-38.067,-73.31,22,6.6,mwc,295,52.8,,0.86,us,usp000hf8z,2015-02-12T22:02:45.338Z,"Bio-Bio, Chile",earthquake
2010-07-14T08:32:21.000Z,-37.87,-72.9289,11.5,6.6,mww,,,,,duputel,duputel201007140832a,2015-02-12T16:21:22.000Z,"Araucania, Chile",earthquake
2010-07-12T00:11:21.250Z,-22.146,-68.216,115,6.3,mwb,510,17,,0.92,us,usp000hf5z,2015-02-11T17:19:25.000Z,"Antofagasta, Chile",earthquake
2010-07-12T00:11:19.000Z,-22.254,-68.351,107.2,6.2,mw,,,,,iscgem,iscgem600992789,2015-02-12T23:43:03.902Z,"Antofagasta, Chile",earthquake
2010-07-10T11:43:33.000Z,11.147,146.09,18.3,6.3,mw,,,,,iscgem,iscgem14987084,2015-02-12T23:27:48.920Z,"south of the Mariana Islands",earthquake
2010-07-10T11:43:32.790Z,11.143,145.999,13,6.3,mwc,443,16.3,,0.89,us,usp000hf3t,2015-02-11T17:19:25.000Z,"south of the Mariana Islands",earthquake
2010-07-04T21:55:53.000Z,39.657,142.621,45,6.3,mw,,,,,iscgem,iscgem600182913,2015-02-12T22:24:27.620Z,"near the east coast of Honshu, Japan",earthquake
2010-07-04T21:55:51.980Z,39.697,142.369,27,6.3,mwc,503,14.3,,1,us,usp000heww,2015-02-11T17:19:25.000Z,"near the east coast of Honshu, Japan",earthquake
2010-07-02T06:04:03.130Z,-13.643,166.485,29,6.3,mwc,246,21.3,,1.14,us,usp000het5,2015-02-12T23:02:05.538Z,"Vanuatu",earthquake
2010-06-30T07:22:27.690Z,16.396,-97.782,20,6.3,mwc,344,71.6,,0.92,us,usp000heqj,2015-02-12T23:23:14.273Z,"Oaxaca, Mexico",earthquake
2010-06-30T04:31:02.160Z,-23.307,179.116,581.4,6.4,mwb,425,15.9,,0.99,us,usp000heqb,2015-02-12T22:03:52.608Z,"south of the Fiji Islands",earthquake
2010-06-26T05:30:19.490Z,-10.627,161.447,35,6.7,mwc,392,18.7,,1.19,us,usp000hej3,2015-02-12T16:21:22.000Z,"Solomon Islands",earthquake
2010-06-26T05:30:19.000Z,-10.576,161.489,40,6.7,mw,,,,,iscgem,iscgem14834762,2015-02-12T22:03:25.251Z,"Solomon Islands",earthquake
2010-06-24T05:32:27.400Z,-5.514,151.161,40,6.1,mwb,338,13.9,,0.9,us,usp000hef3,2015-02-12T22:25:01.141Z,"New Britain region, Papua New Guinea",earthquake
2010-06-18T02:23:05.580Z,44.448,148.689,28,6.2,mwc,424,50.2,,0.89,us,usp000he7r,2015-02-12T23:35:23.916Z,"Kuril Islands",earthquake
2010-06-17T13:06:46.590Z,-33.168,179.719,170.4,6,mwb,299,16.8,,1.17,us,usp000he6x,2015-02-12T20:53:33.080Z,"south of the Kermadec Islands",earthquake
2010-06-16T03:58:08.480Z,-2.329,136.484,10.5,6.6,mwc,309,25,,1.38,us,usp000he3n,2015-02-12T21:55:50.456Z,"near the north coast of Papua, Indonesia",earthquake
2010-06-16T03:16:27.550Z,-2.174,136.543,18,7,mwc,307,18.1,,1.27,us,usp000he3f,2015-02-12T16:21:22.000Z,"near the north coast of Papua, Indonesia",earthquake
2010-06-16T03:16:27.000Z,-2.222,136.576,15,7,mw,,,,,iscgem,iscgem600181845,2015-02-12T22:14:56.672Z,"near the north coast of Papua, Indonesia",earthquake
2010-06-16T03:06:02.420Z,-2.386,136.635,13,6.2,mwb,218,18.3,,1.4,us,usp000he3d,2015-02-12T23:14:26.204Z,"near the north coast of Papua, Indonesia",earthquake
2010-06-12T19:26:50.460Z,7.881,91.936,35,7.5,mwc,514,18.6,,1.1,us,usp000hdwb,2015-02-12T21:15:06.955Z,"Nicobar Islands, India region",earthquake
2010-06-09T23:23:17.350Z,-18.597,169.485,12,6,mwb,171,77.5,,1.02,us,usp000hdsf,2015-02-12T23:04:21.334Z,"Vanuatu",earthquake
2010-06-01T03:26:15.760Z,9.331,-84.206,18,6,mwc,370,44.9,,1.05,us,usp000hdem,2015-02-12T20:36:50.128Z,"Costa Rica",earthquake
2010-06-01T03:26:15.000Z,9.32,-84.25,18,6,mwc,,,,,gcmt,gcmt20100601032615,2015-02-11T17:19:24.000Z,"Costa Rica",earthquake
2010-05-31T19:51:55.000Z,11.12,93.45,112,6.5,mwc,,,,,gcmt,gcmt20100531195155,2015-02-11T17:19:23.000Z,"Andaman Islands, India region",earthquake
2010-05-31T19:51:45.870Z,11.132,93.471,112,6.5,mwc,422,19.2,,1.09,us,usp000hde8,2015-02-12T22:49:48.778Z,"Andaman Islands, India region",earthquake
2010-05-31T10:16:01.000Z,6.958,123.947,30,6,mw,,,,,iscgem,iscgem14733510,2015-02-12T22:05:40.983Z,"Moro Gulf, Mindanao, Philippines",earthquake
2010-05-31T10:16:00.230Z,6.948,124.025,20,6,mwc,234,18.5,,1.06,us,usp000hddw,2014-11-07T01:41:34.275Z,"Mindanao, Philippines",earthquake
2010-05-27T20:48:00.440Z,-13.658,166.745,35,6.1,mwc,161,32.2,,0.96,us,usp000hd8v,2015-02-12T23:44:44.372Z,"Vanuatu",earthquake
2010-05-27T17:14:46.570Z,-13.698,166.643,31,7.2,mwc,327,11.7,,1.08,us,usp000hd84,2015-02-12T21:55:05.141Z,"Vanuatu",earthquake
2010-05-26T08:53:09.000Z,25.754,130.021,16.5,6.4,mw,,,,,iscgem,iscgem600180602,2015-02-12T20:31:15.005Z,"southeast of the Ryukyu Islands, Japan",earthquake
2010-05-26T08:53:08.030Z,25.773,129.944,10,6.5,mwc,548,9.9,,0.89,us,usp000hd6j,2015-02-11T17:19:23.000Z,"southeast of the Ryukyu Islands, Japan",earthquake
2010-05-25T10:09:05.780Z,35.336,-35.924,10,6.3,mwc,385,31.7,,1.2,us,usp000hd5e,2015-02-12T23:11:23.614Z,"northern Mid-Atlantic Ridge",earthquake
2010-05-24T16:18:29.090Z,-8.087,-71.558,581.2,6.5,mwc,460,22.8,,0.8,us,usp000hd4k,2015-02-11T17:19:23.000Z,"Acre, Brazil",earthquake
2010-05-24T16:18:28.000Z,-8.098,-71.655,581.3,6.5,mw,,,,,iscgem,iscgem14721069,2015-02-12T23:28:22.750Z,"Acre, Brazil",earthquake
2010-05-23T22:46:52.050Z,-13.928,-74.352,101.4,6.1,mwc,525,29.1,,0.86,us,usp000hd3r,2015-02-11T17:19:23.000Z,"central Peru",earthquake
2010-05-23T22:46:51.000Z,-13.978,-74.365,104.9,6.1,mw,,,,,iscgem,iscgem14721049,2015-02-12T23:26:42.486Z,"central Peru",earthquake
2010-05-19T10:51:03.080Z,-54.843,-135.398,10,6,mwc,97,37.9,,1.44,us,usp000hcxy,2015-02-12T20:19:35.818Z,"Pacific-Antarctic Ridge",earthquake
2010-05-19T10:30:10.400Z,-54.8,-135.252,10,6,mwc,90,35.2,,1.28,us,usp000hcxv,2015-02-12T23:48:39.732Z,"Pacific-Antarctic Ridge",earthquake
2010-05-19T04:15:43.230Z,-5.083,-77.541,132,6,mwb,502,16.5,,0.75,us,usp000hcxh,2015-02-12T21:24:39.169Z,"northern Peru",earthquake
2010-05-09T05:59:41.620Z,3.748,96.018,38,7.2,mwc,611,20.6,,0.92,us,usp000hchk,2015-02-12T21:54:40.335Z,"northern Sumatra, Indonesia",earthquake
2010-05-06T02:42:47.940Z,-18.058,-70.547,37,6.2,mwc,455,11.8,,0.73,us,usp000hccn,2015-02-12T21:06:19.917Z,"near the coast of Tarapaca, Chile",earthquake
2010-05-06T02:42:47.000Z,-18.06,-70.55,37,6.2,mwc,,,,,gcmt,gcmt20100506024247,2015-02-11T17:19:23.000Z,"near the coast of Tarapaca, Chile",earthquake
2010-05-05T16:29:03.210Z,-4.054,101.096,27,6.5,mwc,347,36.9,,0.98,us,usp000hcbx,2015-02-12T16:21:22.000Z,"southern Sumatra, Indonesia",earthquake
2010-05-05T16:29:01.000Z,-4.223,101.085,20,6.5,mw,,,,,iscgem,iscgem14680870,2015-02-12T23:44:14.826Z,"southern Sumatra, Indonesia",earthquake
2010-05-03T23:09:44.790Z,-38.072,-73.454,19,6.3,mwc,262,54.7,,1.07,us,usp000hc9m,2015-02-12T20:53:35.693Z,"Bio-Bio, Chile",earthquake
2010-05-03T23:09:38.000Z,-38.27,-74.31,22.9,6.2,mwc,,,,,gcmt,gcmt20100503230938,2015-02-11T17:19:23.000Z,"offshore Bio-Bio, Chile",earthquake
2010-05-03T10:27:45.090Z,29.645,140.951,84,6.1,mwc,479,12.6,,0.84,us,usp000hc8w,2015-02-12T21:18:02.356Z,"Izu Islands, Japan region",earthquake
2010-04-30T23:16:28.640Z,60.478,-177.65,14.9,6.3,mwc,302,29.6,,0.78,us,usp000hc4v,2015-02-12T22:12:44.032Z,"Bering Sea",earthquake
2010-04-30T23:11:43.100Z,60.473,-177.877,12,6.5,mwc,430,22.6,,1.12,us,usp000hc4u,2015-02-12T21:30:29.628Z,"Bering Sea",earthquake
2010-04-26T02:59:52.150Z,22.18,123.623,22,6.5,mwc,351,17.6,,1.09,us,usp000hbws,2014-11-07T01:41:19.309Z,"southeast of Taiwan",earthquake
2010-04-26T02:59:51.000Z,22.24,123.819,20,6.5,mw,,,,,iscgem,iscgem600258118,2015-02-12T21:34:29.326Z,"southeast of Taiwan",earthquake
2010-04-24T07:41:00.410Z,-1.912,128.122,27,6,mwc,244,47.4,,1.01,us,usp000hbug,2015-02-12T22:21:52.484Z,"Kepulauan Obi, Indonesia",earthquake
2010-04-23T10:03:06.180Z,-37.529,-72.969,32,6,mwc,237,36,,0.86,us,usp000hbtp,2015-02-12T23:48:51.199Z,"Bio-Bio, Chile",earthquake
2010-04-21T17:20:29.110Z,-15.271,-173.219,35,6.1,mwc,318,47.9,,0.99,us,usp000hbre,2015-02-12T23:17:47.105Z,"Tonga",earthquake
2010-04-17T23:15:23.000Z,-6.686,147.302,69.4,6.2,mw,,,,,iscgem,iscgem14580148,2015-02-12T21:09:56.834Z,"eastern New Guinea region, Papua New Guinea",earthquake
2010-04-17T23:15:22.020Z,-6.669,147.291,53,6.2,mwc,435,16.6,,0.87,us,usp000hbjw,2015-02-11T17:19:22.000Z,"eastern New Guinea region, Papua New Guinea",earthquake
2010-04-14T01:25:15.580Z,33.195,96.449,7.6,6.1,mwc,251,41.4,,0.87,us,usp000hbc2,2015-02-12T21:14:41.691Z,"southern Qinghai, China",earthquake
2010-04-13T23:49:38.330Z,33.165,96.548,17,6.9,mwc,410,14.9,,1.25,us,usp000hbbt,2015-02-12T16:21:22.000Z,"southern Qinghai, China",earthquake
2010-04-13T23:49:37.000Z,33.172,96.656,15,6.9,mw,,,,,iscgem,iscgem14573075,2015-02-12T23:30:43.599Z,"southern Qinghai, China",earthquake
2010-04-11T22:08:12.790Z,36.965,-3.542,609.8,6.3,mwc,588,14,,,us,usp000hb7n,2015-02-11T17:19:22.000Z,"Strait of Gibraltar",earthquake
2010-04-11T22:08:11.000Z,37.01,-3.484,621.3,6.3,mw,,,,,iscgem,iscgem600257778,2015-02-12T20:22:22.198Z,"Spain",earthquake
2010-04-11T09:40:25.600Z,-10.878,161.116,21,6.9,mwc,399,12.1,,0.97,us,usp000hb6a,2015-02-12T23:34:33.885Z,"Solomon Islands",earthquake
2010-04-10T16:54:24.250Z,-20.114,-176.223,273.2,6,mwb,354,21.9,,0.75,us,usp000hb4q,2015-02-12T22:18:38.842Z,"Fiji region",earthquake
2010-04-07T14:33:01.930Z,-3.76,141.943,23,6,mwc,231,33,,1.01,us,usp000havw,2015-02-12T23:47:55.317Z,"New Guinea, Papua New Guinea",earthquake
2010-04-06T22:15:01.580Z,2.383,97.048,31,7.8,mwc,352,19.2,,1.19,us,usp000hat0,2015-02-12T22:58:16.686Z,"northern Sumatra, Indonesia",earthquake
2010-04-05T10:05:44.630Z,-0.183,125.009,25,6.2,mww,287,37.8,,0.98,us,usp000hahs,2015-02-12T23:31:30.881Z,"Molucca Sea",earthquake
2010-04-04T22:40:43.100Z,32.297,-115.278,4,7.2,mwc,406,24.2,,,us,usp000habu,2015-02-21T20:54:01.209Z,"Baja California, Mexico",earthquake
2010-04-02T22:58:07.560Z,-36.227,-72.878,24,6,mwc,353,34.2,,0.81,us,usp000ha96,2015-02-12T21:31:08.357Z,"offshore Bio-Bio, Chile",earthquake
2010-03-30T16:54:46.730Z,13.667,92.831,34,6.6,mwc,413,16.7,,0.86,us,usp000ha59,2015-02-12T16:21:22.000Z,"Andaman Islands, India region",earthquake
2010-03-30T16:54:46.000Z,13.596,92.901,30,6.6,mw,,,,,iscgem,iscgem600179530,2015-02-12T20:50:04.024Z,"Andaman Islands, India region",earthquake
2010-03-28T21:38:32.000Z,-35.454,-73.141,25,6,mw,,,,,iscgem,iscgem14596759,2015-02-12T20:11:11.513Z,"offshore Maule, Chile",earthquake
2010-03-28T21:38:28.000Z,-35.387,-73.385,29.9,6,mwb,259,53,,,us,usp000ha3d,2015-02-11T17:19:21.000Z,"offshore Maule, Chile",earthquake
2010-03-26T14:52:07.230Z,-27.953,-70.821,42,6.3,mwb,387,21.1,,0.9,us,usp000ha0a,2015-02-12T21:54:38.044Z,"Atacama, Chile",earthquake
2010-03-25T05:29:25.000Z,13.826,119.984,20,6,mw,,,,,iscgem,iscgem14462427,2015-02-12T23:27:57.149Z,"Philippine Islands region",earthquake
2010-03-25T05:29:24.720Z,13.827,120.071,16,6,mwc,260,20.6,,0.88,us,usp000h9yk,2015-02-11T17:19:21.000Z,"Mindoro, Philippines",earthquake
2010-03-20T14:00:49.980Z,-3.361,152.245,414.6,6.6,mwc,519,11.8,,0.91,us,usp000h9ra,2015-02-12T23:09:45.063Z,"New Ireland region, Papua New Guinea",earthquake
2010-03-16T02:21:57.940Z,-36.217,-73.257,18,6.7,mwc,312,34.7,,0.93,us,usp000h9fs,2015-02-12T23:17:58.111Z,"offshore Bio-Bio, Chile",earthquake
2010-03-16T02:21:57.000Z,-36.22,-73.136,11.5,6.6,mww,,,,,duputel,duputel201003160221a,2015-02-12T16:21:22.000Z,"offshore Bio-Bio, Chile",earthquake
2010-03-15T11:08:29.000Z,-35.85,-73.365,15,6.2,mw,,,,,iscgem,iscgem14410557,2015-02-12T23:20:51.913Z,"offshore Bio-Bio, Chile",earthquake
2010-03-15T11:08:28.960Z,-35.802,-73.158,14,6.2,mwc,238,35.6,,1.01,us,usp000h9eg,2015-02-11T17:19:20.000Z,"offshore Maule, Chile",earthquake
2010-03-14T08:08:03.960Z,37.745,141.59,32,6.5,mwc,491,27,,0.82,us,usp000h9cg,2015-02-12T23:24:20.747Z,"near the east coast of Honshu, Japan",earthquake
2010-03-14T00:57:44.700Z,-1.692,128.135,53,6.4,mwb,407,38.3,,1.12,us,usp000h9br,2015-02-12T21:05:55.944Z,"Kepulauan Obi, Indonesia",earthquake
2010-03-11T15:06:02.130Z,-34.47,-72.004,31.5,6,mb,316,34.2,,1.04,us,usp000h94x,2015-02-12T23:04:24.972Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
2010-03-11T14:55:28.000Z,-34.328,-71.895,25,7,mw,,,,,iscgem,iscgem14400686,2015-02-12T22:23:53.084Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
2010-03-11T14:55:27.510Z,-34.326,-71.799,18,7,mwc,403,17.1,,1.02,us,usp000h94v,2015-02-11T17:19:20.000Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
2010-03-11T14:39:45.000Z,-34.346,-71.969,20,6.9,mw,,,,,iscgem,iscgem14554049,2015-02-12T22:41:30.873Z,"Libertador General Bernardo O'Higgins, Chile",earthquake
